"train/global_step","glad-glitter-9 - train/epoch","glad-glitter-9 - train/epoch__MIN","glad-glitter-9 - train/epoch__MAX","glad-glitter-9 - _step","glad-glitter-9 - _step__MIN","glad-glitter-9 - _step__MAX","sleek-moon-7 - train/epoch","sleek-moon-7 - train/epoch__MIN","sleek-moon-7 - train/epoch__MAX","sleek-moon-7 - _step","sleek-moon-7 - _step__MIN","sleek-moon-7 - _step__MAX","magic-universe-6 - train/epoch","magic-universe-6 - train/epoch__MIN","magic-universe-6 - train/epoch__MAX","magic-universe-6 - _step","magic-universe-6 - _step__MIN","magic-universe-6 - _step__MAX","visionary-oath-5 - train/epoch","visionary-oath-5 - train/epoch__MIN","visionary-oath-5 - train/epoch__MAX","visionary-oath-5 - _step","visionary-oath-5 - _step__MIN","visionary-oath-5 - _step__MAX"
"2120","","","","","","","","","","","","","0.9976470588235294","0.9976470588235294","0.9976470588235294","429","429","429","","","","","",""
"2130","","","","","","","","","","","","","1.0023529411764707","1.0023529411764707","1.0023529411764707","431","431","431","","","","","",""
"2140","","","","","","","","","","","","","1.0070588235294118","1.0070588235294118","1.0070588235294118","433","433","433","","","","","",""
"2150","","","","","","","","","","","","","1.011764705882353","1.011764705882353","1.011764705882353","435","435","435","","","","","",""
"2160","","","","","","","","","","","","","1.016470588235294","1.016470588235294","1.016470588235294","437","437","437","","","","","",""
"2170","","","","","","","","","","","","","1.0211764705882354","1.0211764705882354","1.0211764705882354","439","439","439","","","","","",""
"2180","","","","","","","","","","","","","1.0258823529411765","1.0258823529411765","1.0258823529411765","441","441","441","","","","","",""
"2190","","","","","","","","","","","","","1.0305882352941176","1.0305882352941176","1.0305882352941176","443","443","443","","","","","",""
"2200","","","","","","","","","","","","","1.035294117647059","1.035294117647059","1.035294117647059","445","445","445","","","","","",""
"2210","","","","","","","","","","","","","1.04","1.04","1.04","447","447","447","","","","","",""
"2220","","","","","","","","","","","","","1.0447058823529412","1.0447058823529412","1.0447058823529412","449","449","449","","","","","",""
"2230","","","","","","","","","","","","","1.0494117647058823","1.0494117647058823","1.0494117647058823","451","451","451","","","","","",""
"2240","","","","","","","","","","","","","1.0541176470588236","1.0541176470588236","1.0541176470588236","453","453","453","","","","","",""
"2250","","","","","","","","","","","","","1.0588235294117647","1.0588235294117647","1.0588235294117647","455","455","455","","","","","",""
"2260","","","","","","","","","","","","","1.0635294117647058","1.0635294117647058","1.0635294117647058","457","457","457","","","","","",""
"2270","","","","","","","","","","","","","1.0682352941176472","1.0682352941176472","1.0682352941176472","459","459","459","","","","","",""
"2280","","","","","","","","","","","","","1.0729411764705883","1.0729411764705883","1.0729411764705883","461","461","461","","","","","",""
"2290","","","","","","","","","","","","","1.0776470588235294","1.0776470588235294","1.0776470588235294","463","463","463","","","","","",""
"2300","","","","","","","","","","","","","1.0823529411764705","1.0823529411764705","1.0823529411764705","465","465","465","","","","","",""
"2310","","","","","","","","","","","","","1.0870588235294119","1.0870588235294119","1.0870588235294119","467","467","467","","","","","",""
"2320","","","","","","","","","","","","","1.091764705882353","1.091764705882353","1.091764705882353","469","469","469","","","","","",""
"2330","","","","","","","","","","","","","1.096470588235294","1.096470588235294","1.096470588235294","471","471","471","","","","","",""
"2340","","","","","","","","","","","","","1.1011764705882352","1.1011764705882352","1.1011764705882352","473","473","473","","","","","",""
"2350","","","","","","","","","","","","","1.1058823529411765","1.1058823529411765","1.1058823529411765","475","475","475","","","","","",""
"2360","","","","","","","","","","","","","1.1105882352941177","1.1105882352941177","1.1105882352941177","477","477","477","","","","","",""
"2370","","","","","","","","","","","","","1.1152941176470588","1.1152941176470588","1.1152941176470588","479","479","479","","","","","",""
"2380","","","","","","","","","","","","","1.12","1.12","1.12","481","481","481","","","","","",""
"2390","","","","","","","","","","","","","1.1247058823529412","1.1247058823529412","1.1247058823529412","483","483","483","","","","","",""
"2400","","","","","","","","","","","","","1.1294117647058823","1.1294117647058823","1.1294117647058823","485","485","485","","","","","",""
"2410","","","","","","","","","","","","","1.1341176470588235","1.1341176470588235","1.1341176470588235","487","487","487","","","","","",""
"2420","","","","","","","","","","","","","1.1388235294117648","1.1388235294117648","1.1388235294117648","489","489","489","","","","","",""
"2430","","","","","","","","","","","","","1.143529411764706","1.143529411764706","1.143529411764706","491","491","491","","","","","",""
"2440","","","","","","","","","","","","","1.148235294117647","1.148235294117647","1.148235294117647","493","493","493","","","","","",""
"2450","","","","","","","","","","","","","1.1529411764705881","1.1529411764705881","1.1529411764705881","495","495","495","","","","","",""
"2460","","","","","","","","","","","","","1.1576470588235295","1.1576470588235295","1.1576470588235295","497","497","497","","","","","",""
"2470","","","","","","","","","","","","","1.1623529411764706","1.1623529411764706","1.1623529411764706","499","499","499","","","","","",""
"2480","","","","","","","","","","","","","1.1670588235294117","1.1670588235294117","1.1670588235294117","501","501","501","","","","","",""
"2490","","","","","","","","","","","","","1.171764705882353","1.171764705882353","1.171764705882353","503","503","503","","","","","",""
"2500","","","","","","","","","","","","","1.1764705882352942","1.1764705882352942","1.1764705882352942","505.5","505","506","","","","","",""
"2510","","","","","","","","","","","","","1.1811764705882353","1.1811764705882353","1.1811764705882353","508","508","508","","","","","",""
"2520","","","","","","","","","","","","","1.1858823529411764","1.1858823529411764","1.1858823529411764","510","510","510","","","","","",""
"2530","","","","","","","","","","","","","1.1905882352941177","1.1905882352941177","1.1905882352941177","512","512","512","","","","","",""
"2540","","","","","","","","","","","","","1.1952941176470588","1.1952941176470588","1.1952941176470588","514","514","514","","","","","",""
"2550","","","","","","","","","","","","","1.2","1.2","1.2","516","516","516","","","","","",""
"2560","","","","","","","","","","","","","1.204705882352941","1.204705882352941","1.204705882352941","518","518","518","","","","","",""
"2570","","","","","","","","","","","","","1.2094117647058824","1.2094117647058824","1.2094117647058824","520","520","520","","","","","",""
"2580","","","","","","","","","","","","","1.2141176470588235","1.2141176470588235","1.2141176470588235","522","522","522","","","","","",""
"2590","","","","","","","","","","","","","1.2188235294117646","1.2188235294117646","1.2188235294117646","524","524","524","","","","","",""
"2600","","","","","","","","","","","","","1.223529411764706","1.223529411764706","1.223529411764706","526","526","526","","","","","",""
"2610","","","","","","","","","","","","","1.228235294117647","1.228235294117647","1.228235294117647","528","528","528","","","","","",""
"2620","","","","","","","","","","","","","1.2329411764705882","1.2329411764705882","1.2329411764705882","530","530","530","","","","","",""
"2630","","","","","","","","","","","","","1.2376470588235293","1.2376470588235293","1.2376470588235293","532","532","532","","","","","",""
"2640","","","","","","","","","","","","","1.2423529411764707","1.2423529411764707","1.2423529411764707","534","534","534","","","","","",""
"2650","","","","","","","","","","","","","1.2470588235294118","1.2470588235294118","1.2470588235294118","536","536","536","","","","","",""
"2660","","","","","","","","","","","","","1.251764705882353","1.251764705882353","1.251764705882353","538","538","538","","","","","",""
"2670","","","","","","","","","","","","","1.256470588235294","1.256470588235294","1.256470588235294","540","540","540","","","","","",""
"2680","","","","","","","","","","","","","1.2611764705882353","1.2611764705882353","1.2611764705882353","542","542","542","","","","","",""
"2690","","","","","","","","","","","","","1.2658823529411765","1.2658823529411765","1.2658823529411765","544","544","544","","","","","",""
"2700","","","","","","","","","","","","","1.2705882352941176","1.2705882352941176","1.2705882352941176","546","546","546","","","","","",""
"2710","","","","","","","","","","","","","1.275294117647059","1.275294117647059","1.275294117647059","548","548","548","","","","","",""
"2720","","","","","","","","","","","","","1.28","1.28","1.28","550","550","550","","","","","",""
"2730","","","","","","","","","","","","","1.2847058823529411","1.2847058823529411","1.2847058823529411","552","552","552","","","","","",""
"2740","","","","","","","","","","","","","1.2894117647058825","1.2894117647058825","1.2894117647058825","554","554","554","","","","","",""
"2750","","","","","","","","","","","","","1.2941176470588236","1.2941176470588236","1.2941176470588236","556","556","556","","","","","",""
"2760","","","","","","","","","","","","","1.2988235294117647","1.2988235294117647","1.2988235294117647","558","558","558","","","","","",""
"2770","","","","","","","","","","","","","1.3035294117647058","1.3035294117647058","1.3035294117647058","560","560","560","","","","","",""
"2780","","","","","","","","","","","","","1.308235294117647","1.308235294117647","1.308235294117647","562","562","562","","","","","",""
"2790","","","","","","","","","","","","","1.3129411764705883","1.3129411764705883","1.3129411764705883","564","564","564","","","","","",""
"2800","","","","","","","","","","","","","1.3176470588235294","1.3176470588235294","1.3176470588235294","566","566","566","","","","","",""
"2810","","","","","","","","","","","","","1.3223529411764705","1.3223529411764705","1.3223529411764705","568","568","568","","","","","",""
"2820","","","","","","","","","","","","","1.3270588235294118","1.3270588235294118","1.3270588235294118","570","570","570","","","","","",""
"2830","","","","","","","","","","","","","1.331764705882353","1.331764705882353","1.331764705882353","572","572","572","","","","","",""
"2840","","","","","","","","","","","","","1.336470588235294","1.336470588235294","1.336470588235294","574","574","574","","","","","",""
"2850","","","","","","","","","","","","","1.3411764705882354","1.3411764705882354","1.3411764705882354","576","576","576","","","","","",""
"2860","","","","","","","","","","","","","1.3458823529411765","1.3458823529411765","1.3458823529411765","578","578","578","","","","","",""
"2870","","","","","","","","","","","","","1.3505882352941176","1.3505882352941176","1.3505882352941176","580","580","580","","","","","",""
"2880","","","","","","","","","","","","","1.3552941176470588","1.3552941176470588","1.3552941176470588","582","582","582","","","","","",""
"2890","","","","","","","","","","","","","1.3599999999999999","1.3599999999999999","1.3599999999999999","584","584","584","","","","","",""
"2900","","","","","","","","","","","","","1.3647058823529412","1.3647058823529412","1.3647058823529412","586","586","586","","","","","",""
"2910","","","","","","","","","","","","","1.3694117647058823","1.3694117647058823","1.3694117647058823","588","588","588","","","","","",""
"2920","","","","","","","","","","","","","1.3741176470588234","1.3741176470588234","1.3741176470588234","590","590","590","","","","","",""
"2930","","","","","","","","","","","","","1.3788235294117648","1.3788235294117648","1.3788235294117648","592","592","592","","","","","",""
"2940","","","","","","","","","","","","","1.383529411764706","1.383529411764706","1.383529411764706","594","594","594","","","","","",""
"2950","","","","","","","","","","","","","1.388235294117647","1.388235294117647","1.388235294117647","596","596","596","","","","","",""
"2960","","","","","","","","","","","","","1.3929411764705883","1.3929411764705883","1.3929411764705883","598","598","598","","","","","",""
"2970","","","","","","","","","","","","","1.3976470588235295","1.3976470588235295","1.3976470588235295","600","600","600","","","","","",""
"2980","","","","","","","","","","","","","1.4023529411764706","1.4023529411764706","1.4023529411764706","602","602","602","","","","","",""
"2990","","","","","","","","","","","","","1.4070588235294117","1.4070588235294117","1.4070588235294117","604","604","604","","","","","",""
"3000","","","","","","","","","","","","","1.4117647058823528","1.4117647058823528","1.4117647058823528","606.5","606","607","","","","","",""
"3010","","","","","","","","","","","","","1.4164705882352941","1.4164705882352941","1.4164705882352941","609","609","609","","","","","",""
"3020","","","","","","","","","","","","","1.4211764705882353","1.4211764705882353","1.4211764705882353","611","611","611","","","","","",""
"3030","","","","","","","","","","","","","1.4258823529411764","1.4258823529411764","1.4258823529411764","613","613","613","","","","","",""
"3040","","","","","","","","","","","","","1.4305882352941177","1.4305882352941177","1.4305882352941177","615","615","615","","","","","",""
"3050","","","","","","","","","","","","","1.4352941176470588","1.4352941176470588","1.4352941176470588","617","617","617","","","","","",""
"3060","","","","","","","","","","","","","1.44","1.44","1.44","619","619","619","","","","","",""
"3070","","","","","","","","","","","","","1.4447058823529413","1.4447058823529413","1.4447058823529413","621","621","621","","","","","",""
"3080","","","","","","","","","","","","","1.4494117647058824","1.4494117647058824","1.4494117647058824","623","623","623","","","","","",""
"3090","","","","","","","","","","","","","1.4541176470588235","1.4541176470588235","1.4541176470588235","625","625","625","","","","","",""
"3100","","","","","","","","","","","","","1.4588235294117646","1.4588235294117646","1.4588235294117646","627","627","627","","","","","",""
"3110","","","","","","","","","","","","","1.4635294117647057","1.4635294117647057","1.4635294117647057","629","629","629","","","","","",""
"3120","","","","","","","","","","","","","1.468235294117647","1.468235294117647","1.468235294117647","631","631","631","","","","","",""
"3130","","","","","","","","","","","","","1.4729411764705882","1.4729411764705882","1.4729411764705882","633","633","633","","","","","",""
"3140","","","","","","","","","","","","","1.4776470588235293","1.4776470588235293","1.4776470588235293","635","635","635","","","","","",""
"3150","","","","","","","","","","","","","1.4823529411764707","1.4823529411764707","1.4823529411764707","637","637","637","","","","","",""
"3160","","","","","","","","","","","","","1.4870588235294118","1.4870588235294118","1.4870588235294118","639","639","639","","","","","",""
"3170","","","","","","","","","","","","","1.4917647058823529","1.4917647058823529","1.4917647058823529","641","641","641","","","","","",""
"3180","","","","","","","","","","","","","1.4964705882352942","1.4964705882352942","1.4964705882352942","643","643","643","","","","","",""
"3190","","","","","","","","","","","","","1.5011764705882353","1.5011764705882353","1.5011764705882353","645","645","645","","","","","",""
"3200","","","","","","","","","","","","","1.5058823529411764","1.5058823529411764","1.5058823529411764","647","647","647","","","","","",""
"3210","","","","","","","","","","","","","1.5105882352941178","1.5105882352941178","1.5105882352941178","649","649","649","","","","","",""
"3220","","","","","","","","","","","","","1.5152941176470587","1.5152941176470587","1.5152941176470587","651","651","651","","","","","",""
"3230","","","","","","","","","","","","","1.52","1.52","1.52","653","653","653","","","","","",""
"3240","","","","","","","","","","","","","1.5247058823529411","1.5247058823529411","1.5247058823529411","655","655","655","","","","","",""
"3250","","","","","","","","","","","","","1.5294117647058822","1.5294117647058822","1.5294117647058822","657","657","657","","","","","",""
"3260","","","","","","","","","","","","","1.5341176470588236","1.5341176470588236","1.5341176470588236","659","659","659","","","","","",""
"3270","","","","","","","","","","","","","1.5388235294117647","1.5388235294117647","1.5388235294117647","661","661","661","","","","","",""
"3280","","","","","","","","","","","","","1.5435294117647058","1.5435294117647058","1.5435294117647058","663","663","663","","","","","",""
"3290","","","","","","","","","","","","","1.5482352941176472","1.5482352941176472","1.5482352941176472","665","665","665","","","","","",""
"3300","","","","","","","","","","","","","1.5529411764705883","1.5529411764705883","1.5529411764705883","667","667","667","","","","","",""
"3310","","","","","","","","","","","","","1.5576470588235294","1.5576470588235294","1.5576470588235294","669","669","669","","","","","",""
"3320","","","","","","","","","","","","","1.5623529411764707","1.5623529411764707","1.5623529411764707","671","671","671","","","","","",""
"3330","","","","","","","","","","","","","1.5670588235294116","1.5670588235294116","1.5670588235294116","673","673","673","","","","","",""
"3340","","","","","","","","","","","","","1.571764705882353","1.571764705882353","1.571764705882353","675","675","675","","","","","",""
"3350","","","","","","","","","","","","","1.576470588235294","1.576470588235294","1.576470588235294","677","677","677","","","","","",""
"3360","","","","","","","","","","","","","1.5811764705882352","1.5811764705882352","1.5811764705882352","679","679","679","","","","","",""
"3370","","","","","","","","","","","","","1.5858823529411765","1.5858823529411765","1.5858823529411765","681","681","681","","","","","",""
"3380","","","","","","","","","","","","","1.5905882352941176","1.5905882352941176","1.5905882352941176","683","683","683","","","","","",""
"3390","","","","","","","","","","","","","1.5952941176470588","1.5952941176470588","1.5952941176470588","685","685","685","","","","","",""
"3400","","","","","","","","","","","","","1.6","1.6","1.6","687","687","687","","","","","",""
"3410","","","","","","","","","","","","","1.6047058823529412","1.6047058823529412","1.6047058823529412","689","689","689","","","","","",""
"3420","","","","","","","","","","","","","1.6094117647058823","1.6094117647058823","1.6094117647058823","691","691","691","","","","","",""
"3430","","","","","","","","","","","","","1.6141176470588237","1.6141176470588237","1.6141176470588237","693","693","693","","","","","",""
"3440","","","","","","","","","","","","","1.6188235294117646","1.6188235294117646","1.6188235294117646","695","695","695","","","","","",""
"3450","","","","","","","","","","","","","1.6235294117647059","1.6235294117647059","1.6235294117647059","697","697","697","","","","","",""
"3460","","","","","","","","","","","","","1.6282352941176472","1.6282352941176472","1.6282352941176472","699","699","699","","","","","",""
"3470","","","","","","","","","","","","","1.6329411764705881","1.6329411764705881","1.6329411764705881","701","701","701","","","","","",""
"3480","","","","","","","","","","","","","1.6376470588235295","1.6376470588235295","1.6376470588235295","703","703","703","","","","","",""
"3490","","","","","","","","","","","","","1.6423529411764706","1.6423529411764706","1.6423529411764706","705","705","705","","","","","",""
"3500","","","","","","","","","","","","","1.6470588235294117","1.6470588235294117","1.6470588235294117","707.5","707","708","","","","","",""
"3510","","","","","","","","","","","","","1.651764705882353","1.651764705882353","1.651764705882353","710","710","710","","","","","",""
"3520","","","","","","","","","","","","","1.6564705882352941","1.6564705882352941","1.6564705882352941","712","712","712","","","","","",""
"3530","","","","","","","","","","","","","1.6611764705882353","1.6611764705882353","1.6611764705882353","714","714","714","","","","","",""
"3540","","","","","","","","","","","","","1.6658823529411766","1.6658823529411766","1.6658823529411766","716","716","716","","","","","",""
"3550","","","","","","","","","","","","","1.6705882352941175","1.6705882352941175","1.6705882352941175","718","718","718","","","","","",""
"3560","","","","","","","","","","","","","1.6752941176470588","1.6752941176470588","1.6752941176470588","720","720","720","","","","","",""
"3570","","","","","","","","","","","","","1.6800000000000002","1.6800000000000002","1.6800000000000002","722","722","722","","","","","",""
"3580","","","","","","","","","","","","","1.684705882352941","1.684705882352941","1.684705882352941","724","724","724","","","","","",""
"3590","","","","","","","","","","","","","1.6894117647058824","1.6894117647058824","1.6894117647058824","726","726","726","","","","","",""
"3600","","","","","","","","","","","","","1.6941176470588235","1.6941176470588235","1.6941176470588235","728","728","728","","","","","",""
"3610","","","","","","","","","","","","","1.6988235294117646","1.6988235294117646","1.6988235294117646","730","730","730","","","","","",""
"3620","","","","","","","","","","","","","1.703529411764706","1.703529411764706","1.703529411764706","732","732","732","","","","","",""
"3630","","","","","","","","","","","","","1.708235294117647","1.708235294117647","1.708235294117647","734","734","734","","","","","",""
"3640","","","","","","","","","","","","","1.7129411764705882","1.7129411764705882","1.7129411764705882","736","736","736","","","","","",""
"3650","","","","","","","","","","","","","1.7176470588235295","1.7176470588235295","1.7176470588235295","738","738","738","","","","","",""
"3660","","","","","","","","","","","","","1.7223529411764706","1.7223529411764706","1.7223529411764706","740","740","740","","","","","",""
"3670","","","","","","","","","","","","","1.7270588235294118","1.7270588235294118","1.7270588235294118","742","742","742","","","","","",""
"3680","","","","","","","","","","","","","1.731764705882353","1.731764705882353","1.731764705882353","744","744","744","","","","","",""
"3690","","","","","","","","","","","","","1.736470588235294","1.736470588235294","1.736470588235294","746","746","746","","","","","",""
"3700","","","","","","","","","","","","","1.7411764705882353","1.7411764705882353","1.7411764705882353","748","748","748","","","","","",""
"3710","","","","","","","","","","","","","1.7458823529411764","1.7458823529411764","1.7458823529411764","750","750","750","","","","","",""
"3720","","","","","","","","","","","","","1.7505882352941176","1.7505882352941176","1.7505882352941176","752","752","752","","","","","",""
"3730","","","","","","","","","","","","","1.755294117647059","1.755294117647059","1.755294117647059","754","754","754","","","","","",""
"3740","","","","","","","","","","","","","1.76","1.76","1.76","756","756","756","","","","","",""
"3750","","","","","","","","","","","","","1.7647058823529411","1.7647058823529411","1.7647058823529411","758","758","758","","","","","",""
"3760","","","","","","","","","","","","","1.7694117647058825","1.7694117647058825","1.7694117647058825","760","760","760","","","","","",""
"3770","","","","","","","","","","","","","1.7741176470588236","1.7741176470588236","1.7741176470588236","762","762","762","","","","","",""
"3780","","","","","","","","","","","","","1.7788235294117647","1.7788235294117647","1.7788235294117647","764","764","764","","","","","",""
"3790","","","","","","","","","","","","","1.783529411764706","1.783529411764706","1.783529411764706","766","766","766","","","","","",""
"3800","","","","","","","","","","","","","1.788235294117647","1.788235294117647","1.788235294117647","768","768","768","","","","","",""
"3810","","","","","","","","","","","","","1.7929411764705883","1.7929411764705883","1.7929411764705883","770","770","770","","","","","",""
"3820","","","","","","","","","","","","","1.7976470588235294","1.7976470588235294","1.7976470588235294","772","772","772","","","","","",""
"3830","","","","","","","","","","","","","1.8023529411764705","1.8023529411764705","1.8023529411764705","774","774","774","","","","","",""
"3840","","","","","","","","","","","","","1.8070588235294118","1.8070588235294118","1.8070588235294118","776","776","776","","","","","",""
"3850","","","","","","","","","","","","","1.811764705882353","1.811764705882353","1.811764705882353","778","778","778","","","","","",""
"3860","","","","","","","","","","","","","1.816470588235294","1.816470588235294","1.816470588235294","780","780","780","","","","","",""
"3870","","","","","","","","","","","","","1.8211764705882354","1.8211764705882354","1.8211764705882354","782","782","782","","","","","",""
"3880","","","","","","","","","","","","","1.8258823529411765","1.8258823529411765","1.8258823529411765","784","784","784","","","","","",""
"3890","","","","","","","","","","","","","1.8305882352941176","1.8305882352941176","1.8305882352941176","786","786","786","","","","","",""
"3900","","","","","","","","","","","","","1.835294117647059","1.835294117647059","1.835294117647059","788","788","788","","","","","",""
"3910","","","","","","","","","","","","","1.8399999999999999","1.8399999999999999","1.8399999999999999","790","790","790","","","","","",""
"3920","","","","","","","","","","","","","1.8447058823529412","1.8447058823529412","1.8447058823529412","792","792","792","","","","","",""
"3930","","","","","","","","","","","","","1.8494117647058823","1.8494117647058823","1.8494117647058823","794","794","794","","","","","",""
"3940","","","","","","","","","","","","","1.8541176470588234","1.8541176470588234","1.8541176470588234","796","796","796","","","","","",""
"3950","","","","","","","","","","","","","1.8588235294117648","1.8588235294117648","1.8588235294117648","798","798","798","","","","","",""
"3960","","","","","","","","","","","","","1.8635294117647059","1.8635294117647059","1.8635294117647059","800","800","800","","","","","",""
"3970","","","","","","","","","","","","","1.868235294117647","1.868235294117647","1.868235294117647","802","802","802","","","","","",""
"3980","","","","","","","","","","","","","1.8729411764705883","1.8729411764705883","1.8729411764705883","804","804","804","","","","","",""
"3990","","","","","","","","","","","","","1.8776470588235294","1.8776470588235294","1.8776470588235294","806","806","806","","","","","",""
"4000","","","","","","","","","","","","","1.8823529411764706","1.8823529411764706","1.8823529411764706","808.5","808","809","","","","","",""
"4010","","","","","","","1.887058823529412","1.887058823529412","1.887058823529412","2","2","2","1.887058823529412","1.887058823529412","1.887058823529412","811","811","811","","","","","",""
"4020","","","","","","","1.8917647058823528","1.8917647058823528","1.8917647058823528","4","4","4","1.8917647058823528","1.8917647058823528","1.8917647058823528","813","813","813","","","","","",""
"4030","","","","","","","1.8964705882352941","1.8964705882352941","1.8964705882352941","6","6","6","1.8964705882352941","1.8964705882352941","1.8964705882352941","815","815","815","","","","","",""
"4040","","","","","","","1.9011764705882352","1.9011764705882352","1.9011764705882352","8","8","8","1.9011764705882352","1.9011764705882352","1.9011764705882352","817","817","817","","","","","",""
"4050","","","","","","","1.9058823529411764","1.9058823529411764","1.9058823529411764","10","10","10","1.9058823529411764","1.9058823529411764","1.9058823529411764","819","819","819","","","","","",""
"4060","","","","","","","1.9105882352941177","1.9105882352941177","1.9105882352941177","12","12","12","1.9105882352941177","1.9105882352941177","1.9105882352941177","821","821","821","","","","","",""
"4070","","","","","","","1.9152941176470588","1.9152941176470588","1.9152941176470588","14","14","14","1.9152941176470588","1.9152941176470588","1.9152941176470588","823","823","823","","","","","",""
"4080","","","","","","","1.92","1.92","1.92","16","16","16","1.92","1.92","1.92","825","825","825","","","","","",""
"4090","","","","","","","1.9247058823529413","1.9247058823529413","1.9247058823529413","18","18","18","1.9247058823529413","1.9247058823529413","1.9247058823529413","827","827","827","","","","","",""
"4100","","","","","","","1.9294117647058824","1.9294117647058824","1.9294117647058824","20","20","20","1.9294117647058824","1.9294117647058824","1.9294117647058824","829","829","829","","","","","",""
"4110","","","","","","","1.9341176470588235","1.9341176470588235","1.9341176470588235","22","22","22","1.9341176470588235","1.9341176470588235","1.9341176470588235","831","831","831","","","","","",""
"4120","","","","","","","1.9388235294117648","1.9388235294117648","1.9388235294117648","24","24","24","1.9388235294117648","1.9388235294117648","1.9388235294117648","833","833","833","","","","","",""
"4130","","","","","","","1.9435294117647057","1.9435294117647057","1.9435294117647057","26","26","26","1.9435294117647057","1.9435294117647057","1.9435294117647057","835","835","835","","","","","",""
"4140","","","","","","","1.948235294117647","1.948235294117647","1.948235294117647","28","28","28","1.948235294117647","1.948235294117647","1.948235294117647","837","837","837","","","","","",""
"4150","","","","","","","1.9529411764705882","1.9529411764705882","1.9529411764705882","30","30","30","1.9529411764705882","1.9529411764705882","1.9529411764705882","839","839","839","","","","","",""
"4160","","","","","","","1.9576470588235293","1.9576470588235293","1.9576470588235293","32","32","32","1.9576470588235293","1.9576470588235293","1.9576470588235293","841","841","841","","","","","",""
"4170","","","","","","","1.9623529411764706","1.9623529411764706","1.9623529411764706","34","34","34","1.9623529411764706","1.9623529411764706","1.9623529411764706","843","843","843","","","","","",""
"4180","","","","","","","1.9670588235294117","1.9670588235294117","1.9670588235294117","36","36","36","1.9670588235294117","1.9670588235294117","1.9670588235294117","845","845","845","","","","","",""
"4190","","","","","","","1.9717647058823529","1.9717647058823529","1.9717647058823529","38","38","38","1.9717647058823529","1.9717647058823529","1.9717647058823529","847","847","847","","","","","",""
"4200","","","","","","","1.9764705882352942","1.9764705882352942","1.9764705882352942","40","40","40","1.9764705882352942","1.9764705882352942","1.9764705882352942","849","849","849","","","","","",""
"4210","","","","","","","1.9811764705882353","1.9811764705882353","1.9811764705882353","42","42","42","1.9811764705882353","1.9811764705882353","1.9811764705882353","851","851","851","","","","","",""
"4220","","","","","","","1.9858823529411764","1.9858823529411764","1.9858823529411764","44","44","44","1.9858823529411764","1.9858823529411764","1.9858823529411764","853","853","853","","","","","",""
"4230","","","","","","","1.9905882352941178","1.9905882352941178","1.9905882352941178","46","46","46","1.9905882352941178","1.9905882352941178","1.9905882352941178","855","855","855","","","","","",""
"4240","","","","","","","1.9952941176470587","1.9952941176470587","1.9952941176470587","48","48","48","1.9952941176470587","1.9952941176470587","1.9952941176470587","857","857","857","","","","","",""
"4250","","","","","","","2","2","2","50","50","50","2","2","2","859","859","859","","","","","",""
"4260","","","","","","","2.0047058823529413","2.0047058823529413","2.0047058823529413","52","52","52","2.0047058823529413","2.0047058823529413","2.0047058823529413","861","861","861","","","","","",""
"4270","","","","","","","2.0094117647058822","2.0094117647058822","2.0094117647058822","54","54","54","2.0094117647058822","2.0094117647058822","2.0094117647058822","863","863","863","","","","","",""
"4280","","","","","","","2.0141176470588236","2.0141176470588236","2.0141176470588236","56","56","56","2.0141176470588236","2.0141176470588236","2.0141176470588236","865","865","865","","","","","",""
"4290","","","","","","","2.018823529411765","2.018823529411765","2.018823529411765","58","58","58","2.018823529411765","2.018823529411765","2.018823529411765","867","867","867","","","","","",""
"4300","","","","","","","2.023529411764706","2.023529411764706","2.023529411764706","60","60","60","2.023529411764706","2.023529411764706","2.023529411764706","869","869","869","","","","","",""
"4310","","","","","","","2.028235294117647","2.028235294117647","2.028235294117647","62","62","62","2.028235294117647","2.028235294117647","2.028235294117647","871","871","871","","","","","",""
"4320","","","","","","","2.032941176470588","2.032941176470588","2.032941176470588","64","64","64","2.032941176470588","2.032941176470588","2.032941176470588","873","873","873","","","","","",""
"4330","","","","","","","2.0376470588235294","2.0376470588235294","2.0376470588235294","66","66","66","2.0376470588235294","2.0376470588235294","2.0376470588235294","875","875","875","","","","","",""
"4340","","","","","","","2.0423529411764707","2.0423529411764707","2.0423529411764707","68","68","68","2.0423529411764707","2.0423529411764707","2.0423529411764707","877","877","877","","","","","",""
"4350","","","","","","","2.0470588235294116","2.0470588235294116","2.0470588235294116","70","70","70","2.0470588235294116","2.0470588235294116","2.0470588235294116","879","879","879","","","","","",""
"4360","","","","","","","2.051764705882353","2.051764705882353","2.051764705882353","72","72","72","2.051764705882353","2.051764705882353","2.051764705882353","881","881","881","","","","","",""
"4370","","","","","","","2.0564705882352943","2.0564705882352943","2.0564705882352943","74","74","74","2.0564705882352943","2.0564705882352943","2.0564705882352943","883","883","883","","","","","",""
"4380","","","","","","","2.061176470588235","2.061176470588235","2.061176470588235","76","76","76","2.061176470588235","2.061176470588235","2.061176470588235","885","885","885","","","","","",""
"4390","","","","","","","2.0658823529411765","2.0658823529411765","2.0658823529411765","78","78","78","2.0658823529411765","2.0658823529411765","2.0658823529411765","887","887","887","","","","","",""
"4400","","","","","","","2.070588235294118","2.070588235294118","2.070588235294118","80","80","80","2.070588235294118","2.070588235294118","2.070588235294118","889","889","889","","","","","",""
